cluster,confidence_max,confidence_min,end_time,location_x,location_y,reliability_max,reliability_min,start_time,thumbs_up,uuid count,point
1,0,0,2018-10-16 17:32:00,-56.166168,-34.905715,5,5,2018-10-16 17:16:00,0,1,POINT (-56.166168 -34.905715)
2,4,0,2018-10-16 17:52:00,-56.1182135384615,-34.8974066923077,10,5,2018-10-16 17:27:00,9,1,POINT (-56.1182135384615 -34.8974066923077)
3,0,0,2018-10-16 19:06:00,-56.165986,-34.886341,5,5,2018-10-16 18:54:00,0,1,POINT (-56.165986 -34.886341)
4,0,0,2018-10-16 19:56:00,-56.102499,-34.886055,5,5,2018-10-16 19:53:00,0,1,POINT (-56.102499 -34.886055)
5,0,0,2018-10-16 19:56:00,-56.097874,-34.88457,5,5,2018-10-16 19:56:00,0,1,POINT (-56.097874 -34.88457)
6,0,0,2018-10-16 21:26:00,-56.166574,-34.865046,5,5,2018-10-16 21:05:00,0,1,POINT (-56.166574 -34.865046)
7,0,0,2018-10-17 08:18:00,-56.164065,-34.886013,6,6,2018-10-17 07:54:00,1,1,POINT (-56.164065 -34.886013)
8,0,0,2018-10-17 08:38:00,-56.10104,-34.890499500000004,7,5,2018-10-17 08:22:00,1,2,POINT (-56.10104 -34.8904995)
9,2,0,2018-10-17 12:07:00,-56.1182444,-34.894228999999996,9,5,2018-10-17 08:41:00,4,5,POINT (-56.1182444 -34.894229)
10,0,0,2018-10-17 09:33:00,-56.185758,-34.872132,6,5,2018-10-17 09:16:00,1,1,POINT (-56.185758 -34.872132)
11,1,0,2018-10-17 10:04:00,-56.135642,-34.909807,8,5,2018-10-17 09:37:00,3,1,POINT (-56.135642 -34.909807)
12,0,0,2018-10-17 13:07:00,-56.189674,-34.889895,6,5,2018-10-17 12:45:00,0,1,POINT (-56.189674 -34.889895)
13,0,0,2018-10-17 14:08:00,-56.168466,-34.863435,6,5,2018-10-17 13:48:00,0,1,POINT (-56.168466 -34.863435)
14,0,0,2018-10-17 14:14:00,-56.130717,-34.886887,6,5,2018-10-17 14:00:00,0,1,POINT (-56.130717 -34.886887)
15,0,0,2018-10-17 15:35:00,-56.152443,-34.875538,5,5,2018-10-17 15:20:00,0,1,POINT (-56.152443 -34.875538)
16,0,0,2018-10-17 16:20:00,-56.123833,-34.901308,6,5,2018-10-17 16:06:00,1,1,POINT (-56.123833 -34.901308)
17,0,0,2018-10-17 17:03:00,-56.186316,-34.902849,5,5,2018-10-17 16:50:00,0,1,POINT (-56.186316 -34.902849)
18,2,0,2018-10-17 17:42:00,-56.178124,-34.904988,9,5,2018-10-17 17:04:00,4,1,POINT (-56.178124 -34.904988)
19,0,0,2018-10-17 17:45:00,-56.173917,-34.894424,7,5,2018-10-17 17:24:00,1,1,POINT (-56.173917 -34.894424)
20,2,0,2018-10-17 19:30:00,-56.1401015,-34.886502,10,5,2018-10-17 18:26:00,7,4,POINT (-56.1401015 -34.886502)
21,0,0,2018-10-18 08:04:00,-56.083015,-34.882674,6,5,2018-10-18 07:38:00,1,1,POINT (-56.083015 -34.882674)
22,1,1,2018-10-18 09:23:00,-56.151815,-34.897673,8,7,2018-10-18 09:01:00,1,1,POINT (-56.151815 -34.897673)
23,1,0,2018-10-14 21:14:00,-56.064361500000004,-34.868416499999995,8,5,2018-10-14 20:50:00,3,2,POINT (-56.0643615 -34.8684165)
24,0,0,2018-10-14 23:20:00,-56.181908,-34.8829995,6,5,2018-10-14 21:51:00,1,2,POINT (-56.181908 -34.8829995)
25,0,0,2018-10-14 22:38:00,-56.229637,-34.860845,5,5,2018-10-14 22:17:00,0,1,POINT (-56.229637 -34.860845)
26,0,0,2018-10-14 23:18:00,-56.12903466666666,-34.887768,5,5,2018-10-14 22:08:00,0,3,POINT (-56.12903466666666 -34.887768)
27,0,0,2018-10-15 09:16:00,-56.134944,-34.8609615,6,5,2018-10-15 08:56:00,1,2,POINT (-56.134944 -34.8609615)
28,0,0,2018-10-15 12:02:00,-56.189198,-34.904799,5,5,2018-10-15 11:46:00,0,1,POINT (-56.189198 -34.904799)
29,0,0,2018-10-15 12:40:00,-56.14183,-34.909436,7,5,2018-10-15 12:23:00,1,1,POINT (-56.14183 -34.909436)
30,0,0,2018-10-15 14:41:00,-56.204778,-34.858519,5,5,2018-10-15 14:31:00,0,1,POINT (-56.204778 -34.858519)
31,1,0,2018-10-15 17:52:00,-56.16229460000001,-34.919188399999996,7,5,2018-10-15 15:33:00,2,5,POINT (-56.16229460000001 -34.9191884)
32,0,0,2018-10-15 16:52:00,-56.204763,-34.858046,5,5,2018-10-15 16:29:00,0,1,POINT (-56.204763 -34.858046)
33,0,0,2018-10-15 16:58:00,-56.065553,-34.86881,5,5,2018-10-15 16:47:00,0,1,POINT (-56.065553 -34.86881)
34,1,0,2018-10-15 17:41:00,-56.110193,-34.886834,7,5,2018-10-15 17:13:00,2,1,POINT (-56.110193 -34.886834)
35,2,0,2018-10-15 19:29:00,-56.14490182352942,-34.91119608823529,9,5,2018-10-15 17:28:00,6,4,POINT (-56.14490182352942 -34.91119608823529)
36,0,0,2018-10-15 19:13:00,-56.080359,-34.890739,5,5,2018-10-15 19:03:00,0,1,POINT (-56.080359 -34.890739)
37,2,0,2018-10-15 22:39:00,-56.103434497004045,-34.8965183839676,10,5,2018-10-15 17:52:00,13,13,POINT (-56.10343449700405 -34.8965183839676)
38,0,0,2018-10-15 19:59:00,-56.136758,-34.842052,5,5,2018-10-15 19:34:00,0,1,POINT (-56.136758 -34.842052)
39,1,0,2018-10-15 23:52:00,-56.16742275,-34.872417125000005,7,5,2018-10-15 21:14:00,2,8,POINT (-56.16742275 -34.87241712500001)
40,1,0,2018-10-16 10:13:00,-56.195319,-34.891962,7,5,2018-10-16 09:45:00,2,1,POINT (-56.195319 -34.891962)
41,1,0,2018-10-16 10:42:00,-56.14460666666667,-34.88749933333333,7,5,2018-10-16 09:48:00,1,3,POINT (-56.14460666666667 -34.88749933333333)
42,0,0,2018-10-16 11:52:00,-56.140953,-34.889449,5,5,2018-10-16 11:33:00,0,1,POINT (-56.140953 -34.889449)
43,0,0,2018-10-16 12:40:00,-56.25301,-34.832971,5,5,2018-10-16 12:27:00,0,1,POINT (-56.25301 -34.832971)
44,0,0,2018-10-16 15:25:00,-56.213112,-34.873988,5,5,2018-10-16 15:17:00,0,1,POINT (-56.213112 -34.873988)
45,0,0,2018-10-12 21:10:00,-56.111504,-34.887633,5,5,2018-10-12 20:54:00,0,1,POINT (-56.111504 -34.887633)
46,0,0,2018-10-13 08:12:00,-56.138765,-34.863053,5,5,2018-10-13 08:05:00,0,1,POINT (-56.138765 -34.863053)
47,0,0,2018-10-13 13:23:00,-56.188042,-34.905117,5,5,2018-10-13 13:00:00,0,1,POINT (-56.188042 -34.905117)
48,2,0,2018-10-13 14:47:00,-56.037003999999996,-34.88299966666667,10,5,2018-10-13 13:29:00,8,3,POINT (-56.037004 -34.88299966666667)
49,5,0,2018-10-13 19:29:00,-56.164806000000006,-34.89481212499999,10,5,2018-10-13 15:18:00,26,16,POINT (-56.16480600000001 -34.89481212499999)
50,0,0,2018-10-13 16:16:00,-56.220615,-34.814624,5,5,2018-10-13 15:54:00,0,1,POINT (-56.220615 -34.814624)
51,0,0,2018-10-13 16:22:00,-56.153141,-34.875336,6,5,2018-10-13 16:03:00,1,1,POINT (-56.153141 -34.875336)
52,5,0,2018-10-13 16:21:00,-56.1462935,-34.9122885,10,5,2018-10-13 15:36:00,11,2,POINT (-56.1462935 -34.9122885)
53,0,0,2018-10-13 20:48:00,-56.108372,-34.895908,5,5,2018-10-13 20:29:00,0,1,POINT (-56.108372 -34.895908)
54,1,0,2018-10-13 00:14:00,-56.2134948888889,-34.8738895555556,8,5,2018-10-12 23:57:00,0,1,POINT (-56.2134948888889 -34.8738895555556)
55,0,0,2018-10-13 20:55:00,-56.136384,-34.905568,5,5,2018-10-13 20:45:00,0,1,POINT (-56.136384 -34.905568)
56,0,0,2018-10-13 02:43:00,-56.213229,-34.874015,5,5,2018-10-13 01:21:00,0,2,POINT (-56.213229 -34.874015)
57,0,0,2018-10-14 07:22:00,-56.123259000000004,-34.8956465,5,5,2018-10-14 07:08:00,0,2,POINT (-56.123259 -34.8956465)
58,0,0,2018-10-14 08:39:00,-56.203686,-34.87397,5,5,2018-10-14 07:40:00,0,2,POINT (-56.203686 -34.87397)
59,2,0,2018-10-14 13:00:00,-56.095167,-34.884859,10,5,2018-10-14 12:29:00,5,1,POINT (-56.095167 -34.884859)
60,1,0,2018-10-14 13:45:00,-56.1360554,-34.8722798,7,5,2018-10-14 11:46:00,1,5,POINT (-56.1360554 -34.8722798)
61,0,0,2018-10-14 15:13:00,-56.151086,-34.895774,5,5,2018-10-14 14:57:00,0,1,POINT (-56.151086 -34.895774)
62,0,0,2018-10-14 16:18:00,-56.151271,-34.876797,5,5,2018-10-14 15:58:00,0,1,POINT (-56.151271 -34.876797)
63,2,0,2018-10-14 17:42:00,-56.13339071551725,-34.907059275862075,9,5,2018-10-14 16:01:00,6,4,POINT (-56.13339071551725 -34.90705927586207)
64,0,0,2018-10-16 17:55:00,-56.148882,-34.919975,5,5,2018-10-16 17:31:00,0,1,POINT (-56.148882 -34.919975)
65,1,0,2018-10-16 18:30:00,-56.154628,-34.88331,7,5,2018-10-16 17:53:00,2,1,POINT (-56.154628 -34.88331)
66,1,0,2018-10-16 19:25:00,-56.1880276,-34.8868522,7,5,2018-10-16 18:05:00,3,5,POINT (-56.1880276 -34.8868522)
67,0,0,2018-10-16 19:25:00,-56.193783499999995,-34.843021,6,5,2018-10-16 18:55:00,1,2,POINT (-56.1937835 -34.843021)
68,0,0,2018-10-16 19:44:00,-56.249636,-34.820109,5,5,2018-10-16 19:38:00,0,1,POINT (-56.249636 -34.820109)
69,4,0,2018-10-16 22:12:00,-56.101657,-34.8860735,10,5,2018-10-16 20:57:00,12,2,POINT (-56.101657 -34.8860735)
70,0,0,2018-10-17 07:59:00,-56.259021,-34.865564,5,5,2018-10-17 07:43:00,0,1,POINT (-56.259021 -34.865564)
71,0,0,2018-10-17 08:24:00,-56.067155,-34.898893,7,5,2018-10-17 07:57:00,2,4,POINT (-56.067155 -34.898893)
72,0,0,2018-10-17 11:41:00,-56.264487,-34.887131,5,5,2018-10-17 11:26:00,0,1,POINT (-56.264487 -34.887131)
73,0,0,2018-10-17 14:51:00,-56.12183,-34.867901,5,5,2018-10-17 14:38:00,0,1,POINT (-56.12183 -34.867901)
74,0,0,2018-10-17 16:46:00,-56.1930135,-34.889701,5,5,2018-10-17 16:28:00,0,2,POINT (-56.1930135 -34.889701)
75,2,0,2018-10-17 19:09:00,-56.140316000000006,-34.89113033333334,9,5,2018-10-17 17:50:00,6,3,POINT (-56.14031600000001 -34.89113033333334)
76,0,0,2018-10-17 19:06:00,-56.119551,-34.898053,7,5,2018-10-17 19:02:00,1,1,POINT (-56.119551 -34.898053)
77,0,0,2018-10-17 19:25:00,-56.141757,-34.883852,5,5,2018-10-17 19:06:00,0,1,POINT (-56.141757 -34.883852)
78,2,0,2018-10-17 19:56:00,-56.065958,-34.899058,10,5,2018-10-17 19:31:00,4,2,POINT (-56.065958 -34.899058)
79,0,0,2018-10-17 21:34:00,-56.136632000000006,-34.898578,5,5,2018-10-17 21:03:00,0,2,POINT (-56.13663200000001 -34.898578)
80,0,0,2018-10-17 23:09:00,-56.253866,-34.848898,6,5,2018-10-17 22:39:00,1,1,POINT (-56.253866 -34.848898)
81,0,0,2018-10-18 04:33:00,-56.074022,-34.871221,5,5,2018-10-18 04:04:00,0,1,POINT (-56.074022 -34.871221)
82,0,0,2018-10-18 08:04:00,-56.215411,-34.80554,5,5,2018-10-18 07:49:00,0,1,POINT (-56.215411 -34.80554)
83,0,0,2018-10-18 08:10:00,-56.134495,-34.886547,6,5,2018-10-18 07:52:00,0,1,POINT (-56.134495 -34.886547)
84,0,0,2018-10-18 10:00:00,-56.076213499999994,-34.889502666666665,6,5,2018-10-18 08:14:00,3,6,POINT (-56.07621349999999 -34.88950266666667)
85,1,0,2018-10-18 10:38:00,-56.13295933333333,-34.89313466666666,9,5,2018-10-18 08:30:00,6,6,POINT (-56.13295933333333 -34.89313466666666)
86,1,0,2018-10-18 09:09:00,-56.064363,-34.888251,7,5,2018-10-18 08:58:00,2,1,POINT (-56.064363 -34.888251)
87,0,0,2018-10-14 21:07:00,-56.1017625,-34.886071,5,5,2018-10-14 20:30:00,0,2,POINT (-56.1017625 -34.886071)
88,0,0,2018-10-15 10:37:00,-56.099698000000004,-34.894760000000005,5,5,2018-10-15 10:07:00,0,2,POINT (-56.099698 -34.89476000000001)
89,0,0,2018-10-15 17:42:00,-56.159823,-34.906685,5,5,2018-10-15 17:32:00,0,1,POINT (-56.159823 -34.906685)
90,0,0,2018-10-15 17:53:00,-56.1419685,-34.8563865,6,5,2018-10-15 17:25:00,1,2,POINT (-56.1419685 -34.8563865)
91,1,0,2018-10-15 20:01:00,-56.14421633333333,-34.89395666666667,7,5,2018-10-15 18:53:00,2,3,POINT (-56.14421633333333 -34.89395666666667)
92,0,0,2018-10-15 19:06:00,-56.09638,-34.891164,5,5,2018-10-15 19:05:00,0,1,POINT (-56.09638 -34.891164)
93,0,0,2018-10-15 20:01:00,-56.146436,-34.890588,5,5,2018-10-15 19:53:00,0,1,POINT (-56.146436 -34.890588)
94,0,0,2018-10-15 20:16:00,-56.13464,-34.909516,7,5,2018-10-15 19:56:00,0,1,POINT (-56.13464 -34.909516)
95,0,0,2018-10-15 01:05:00,-56.142133,-34.908506,5,5,2018-10-15 00:59:00,0,1,POINT (-56.142133 -34.908506)
96,0,0,2018-10-16 08:04:00,-56.242274,-34.868489,5,5,2018-10-16 07:43:00,0,1,POINT (-56.242274 -34.868489)
97,0,0,2018-10-16 09:37:00,-56.167350875000004,-34.87289187500001,6,5,2018-10-16 04:30:00,2,8,POINT (-56.167350875 -34.87289187500001)
98,1,0,2018-10-16 11:25:00,-56.2536695,-34.8345325,8,5,2018-10-16 10:08:00,4,2,POINT (-56.2536695 -34.8345325)
99,0,0,2018-10-16 13:35:00,-56.139114,-34.83242,5,5,2018-10-16 13:08:00,0,1,POINT (-56.139114 -34.83242)
100,0,0,2018-10-16 14:35:00,-56.133941,-34.832733,5,5,2018-10-16 14:24:00,0,1,POINT (-56.133941 -34.832733)
101,5,0,2018-10-12 21:13:00,-56.064557278422974,-34.898742447562206,10,5,2018-10-12 16:05:00,138,19,POINT (-56.06455727842297 -34.89874244756221)
102,1,0,2018-10-13 08:38:00,-56.20846,-34.876571,9,5,2018-10-13 08:20:00,3,1,POINT (-56.20846 -34.876571)
103,0,0,2018-10-13 10:16:00,-56.188096,-34.886912,5,5,2018-10-13 09:59:00,0,1,POINT (-56.188096 -34.886912)
104,2,0,2018-10-13 13:29:00,-56.082439,-34.895614,9,5,2018-10-13 13:08:00,4,1,POINT (-56.082439 -34.895614)
105,0,0,2018-10-12 23:28:00,-56.101035,-34.895832,5,5,2018-10-12 23:15:00,0,1,POINT (-56.101035 -34.895832)
106,0,0,2018-10-13 17:06:00,-56.146085,-34.878247,5,5,2018-10-13 16:56:00,0,1,POINT (-56.146085 -34.878247)
107,0,0,2018-10-13 18:09:00,-56.1372416470588,-34.8867050588235,6,5,2018-10-13 17:53:00,0,1,POINT (-56.1372416470588 -34.8867050588235)
108,0,0,2018-10-13 18:47:00,-56.130687,-34.892248,5,5,2018-10-13 18:37:00,0,1,POINT (-56.130687 -34.892248)
109,0,0,2018-10-13 19:52:00,-56.165805000000006,-34.885940500000004,5,5,2018-10-13 19:42:00,0,2,POINT (-56.16580500000001 -34.8859405)
110,0,0,2018-10-13 20:13:00,-56.144034,-34.909948,5,5,2018-10-13 19:56:00,0,1,POINT (-56.144034 -34.909948)
111,0,0,2018-10-14 12:10:00,-56.161262,-34.834793,5,5,2018-10-14 11:51:00,0,1,POINT (-56.161262 -34.834793)
112,0,0,2018-10-14 00:37:00,-56.19248,-34.858457,5,5,2018-10-14 00:26:00,0,1,POINT (-56.19248 -34.858457)
113,0,0,2018-10-14 04:49:00,-56.182927500000005,-34.9089865,5,5,2018-10-14 03:59:00,0,2,POINT (-56.18292750000001 -34.9089865)
114,0,0,2018-10-11 00:26:00,-56.164702500000004,-34.9104545,6,5,2018-10-10 22:45:00,2,2,POINT (-56.1647025 -34.9104545)
115,1,0,2018-10-11 07:57:00,-56.179521,-34.850779,8,5,2018-10-11 07:30:00,2,1,POINT (-56.179521 -34.850779)
116,1,0,2018-10-11 14:46:00,-56.20769933333333,-34.911223666666665,8,5,2018-10-11 13:00:00,3,3,POINT (-56.20769933333333 -34.91122366666666)
117,0,0,2018-10-11 13:39:00,-56.155735,-34.852695,5,5,2018-10-11 13:12:00,0,1,POINT (-56.155735 -34.852695)
118,1,0,2018-10-11 21:00:00,-56.138708454545444,-34.85358190909091,7,5,2018-10-11 14:50:00,4,11,POINT (-56.13870845454544 -34.85358190909091)
119,2,0,2018-10-11 15:21:00,-56.195133,-34.893797,9,5,2018-10-11 14:54:00,3,1,POINT (-56.195133 -34.893797)
120,1,0,2018-10-11 16:00:00,-56.16593766666667,-34.885176,7,5,2018-10-11 15:36:00,4,3,POINT (-56.16593766666667 -34.885176)
121,0,0,2018-10-11 16:18:00,-56.164368,-34.898753,7,5,2018-10-11 15:56:00,0,1,POINT (-56.164368 -34.898753)
122,1,0,2018-10-11 16:19:00,-56.133918333333334,-34.86158766666667,7,5,2018-10-11 14:44:00,2,3,POINT (-56.13391833333333 -34.86158766666667)
123,0,0,2018-10-11 17:31:00,-56.15286433333333,-34.79745466666667,5,5,2018-10-11 16:04:00,0,3,POINT (-56.15286433333333 -34.79745466666667)
124,0,0,2018-10-11 17:54:00,-56.160577,-34.889166,5,5,2018-10-11 17:35:00,0,1,POINT (-56.160577 -34.889166)
125,0,0,2018-10-11 18:35:00,-56.10627733333334,-34.89111533333334,6,5,2018-10-11 17:06:00,2,3,POINT (-56.10627733333334 -34.89111533333334)
126,1,0,2018-10-11 18:40:00,-56.133723,-34.8601005,8,5,2018-10-11 17:44:00,3,2,POINT (-56.133723 -34.8601005)
127,0,0,2018-10-11 19:40:00,-56.149032999999996,-34.88151,5,5,2018-10-11 18:26:00,0,3,POINT (-56.149033 -34.88151)
128,5,0,2018-10-11 19:43:00,-56.13496900444443,-34.89379719555557,10,5,2018-10-11 18:29:00,15,3,POINT (-56.13496900444443 -34.89379719555557)
129,2,0,2018-10-11 23:33:00,-56.150385,-34.91483415384615,9,5,2018-10-11 18:09:00,9,13,POINT (-56.150385 -34.91483415384615)
130,1,0,2018-10-12 07:57:00,-56.072384,-34.897346,9,5,2018-10-12 07:29:00,4,2,POINT (-56.072384 -34.897346)
131,0,0,2018-10-12 08:06:00,-56.095999,-34.875161,5,5,2018-10-12 07:41:00,0,1,POINT (-56.095999 -34.875161)
132,3,0,2018-10-12 10:49:00,-56.19844034375,-34.8842815625,10,5,2018-10-12 07:56:00,11,4,POINT (-56.19844034375 -34.8842815625)
133,2,0,2018-10-12 09:21:00,-56.185167,-34.904485,10,5,2018-10-12 08:55:00,5,1,POINT (-56.185167 -34.904485)
134,3,0,2018-10-12 09:53:00,-56.153121,-34.875351,10,6,2018-10-12 09:13:00,6,1,POINT (-56.153121 -34.875351)
135,3,0,2018-10-12 10:20:00,-56.12557733333333,-34.886777,10,5,2018-10-12 08:41:00,18,3,POINT (-56.12557733333333 -34.886777)
136,0,0,2018-10-12 13:10:00,-56.182794,-34.899543333333334,6,5,2018-10-12 10:17:00,2,3,POINT (-56.182794 -34.89954333333333)
137,0,0,2018-10-12 10:30:00,-56.163759999999996,-34.8905055,6,5,2018-10-12 10:08:00,0,2,POINT (-56.16376 -34.8905055)
138,1,0,2018-10-12 10:51:00,-56.194507,-34.883016,8,5,2018-10-12 10:28:00,2,1,POINT (-56.194507 -34.883016)
139,0,0,2018-10-12 10:52:00,-56.154707,-34.859942,6,5,2018-10-12 10:36:00,0,1,POINT (-56.154707 -34.859942)
140,0,0,2018-10-12 11:01:00,-56.199678,-34.90241,6,5,2018-10-12 10:48:00,1,1,POINT (-56.199678 -34.90241)
141,5,0,2018-10-12 18:54:00,-56.09856131527949,-34.896561929364275,10,5,2018-10-12 11:08:00,104,51,POINT (-56.09856131527949 -34.89656192936427)
142,0,0,2018-10-12 12:33:00,-56.1818485,-34.879087,6,5,2018-10-12 12:04:00,0,2,POINT (-56.1818485 -34.879087)
143,1,0,2018-10-12 19:13:00,-56.13468883333333,-34.895727675925926,7,5,2018-10-12 12:48:00,7,16,POINT (-56.13468883333333 -34.89572767592593)
144,4,0,2018-10-12 17:24:00,-56.190749530612266,-34.8453868027211,10,5,2018-10-12 14:59:00,11,3,POINT (-56.19074953061227 -34.8453868027211)
145,1,0,2018-10-12 19:41:00,-56.157601888888884,-34.88083044444445,7,5,2018-10-12 15:02:00,4,9,POINT (-56.15760188888888 -34.88083044444445)
146,0,0,2018-10-12 16:30:00,-56.194894,-34.89615,7,5,2018-10-12 16:01:00,1,1,POINT (-56.194894 -34.89615)
147,0,0,2018-10-12 16:35:00,-56.187794499999995,-34.8904495,6,5,2018-10-12 15:12:00,1,2,POINT (-56.1877945 -34.8904495)
148,5,0,2018-10-12 17:02:00,-56.157293,-34.891863,10,6,2018-10-12 16:23:00,13,1,POINT (-56.157293 -34.891863)
149,0,0,2018-10-12 17:13:00,-56.207224,-34.867286,6,5,2018-10-12 16:44:00,1,1,POINT (-56.207224 -34.867286)
150,0,0,2018-10-12 18:01:00,-56.08978175,-34.876509,6,5,2018-10-12 16:51:00,1,4,POINT (-56.08978175 -34.876509)
151,0,0,2018-10-12 18:05:00,-56.120374,-34.898492,6,5,2018-10-12 17:57:00,0,1,POINT (-56.120374 -34.898492)
152,0,0,2018-10-12 18:54:00,-56.181931600000006,-34.8753612,6,5,2018-10-12 17:34:00,1,5,POINT (-56.18193160000001 -34.8753612)
153,0,0,2018-10-06 21:15:00,-56.149379,-34.9065715,6,5,2018-10-06 20:28:00,1,2,POINT (-56.149379 -34.9065715)
154,0,0,2018-10-07 11:37:00,-56.149729030172416,-34.91496974568965,6,5,2018-10-07 08:07:00,2,8,POINT (-56.14972903017242 -34.91496974568965)
155,0,0,2018-10-07 10:43:00,-56.190942,-34.886814,5,5,2018-10-07 10:34:00,0,1,POINT (-56.190942 -34.886814)
156,0,0,2018-10-07 14:12:00,-56.094861,-34.884775,7,5,2018-10-07 13:47:00,1,1,POINT (-56.094861 -34.884775)
157,0,0,2018-10-07 17:01:00,-56.1364,-34.906692,5,5,2018-10-07 16:50:00,0,1,POINT (-56.1364 -34.906692)
158,0,0,2018-10-07 19:33:00,-56.036491,-34.875491,5,5,2018-10-07 19:17:00,0,1,POINT (-56.036491 -34.875491)
159,3,0,2018-10-07 22:33:00,-56.10612000000001,-34.891003142857144,10,5,2018-10-07 19:51:00,10,7,POINT (-56.10612000000001 -34.89100314285714)
160,0,0,2018-10-07 02:31:00,-56.221449,-34.854067,5,5,2018-10-07 02:11:00,0,1,POINT (-56.221449 -34.854067)
161,5,0,2018-10-08 08:16:00,-56.0513193023256,-34.88945959302325,10,5,2018-10-08 07:30:00,15,2,POINT (-56.0513193023256 -34.88945959302325)
162,0,0,2018-10-08 08:14:00,-56.144528,-34.81338,5,5,2018-10-08 07:44:00,0,1,POINT (-56.144528 -34.81338)
163,1,0,2018-10-08 10:43:00,-56.186730250000004,-34.864101749999996,8,5,2018-10-08 08:21:00,3,4,POINT (-56.18673025 -34.86410175)
164,0,0,2018-10-08 09:55:00,-56.161773999999994,-34.8061985,5,5,2018-10-08 09:04:00,0,2,POINT (-56.16177399999999 -34.8061985)
165,0,0,2018-10-08 10:46:00,-56.1386725,-34.906044,6,5,2018-10-08 09:53:00,1,2,POINT (-56.1386725 -34.906044)
166,0,0,2018-10-08 11:08:00,-56.241205,-34.822574,5,5,2018-10-08 10:29:00,0,2,POINT (-56.241205 -34.822574)
167,0,0,2018-10-14 18:10:00,-56.164268,-34.899573,6,5,2018-10-14 17:49:00,0,1,POINT (-56.164268 -34.899573)
168,0,0,2018-10-14 18:26:00,-56.130959,-34.882012,5,5,2018-10-14 18:06:00,0,1,POINT (-56.130959 -34.882012)
169,0,0,2018-10-14 00:39:00,-56.187285,-34.896446,5,5,2018-10-14 00:20:00,0,1,POINT (-56.187285 -34.896446)
170,0,0,2018-10-11 10:06:00,-56.124327,-34.8618,5,5,2018-10-11 09:45:00,0,1,POINT (-56.124327 -34.8618)
171,1,0,2018-10-11 14:56:00,-56.1547945555556,-34.8910461111111,7,5,2018-10-11 14:39:00,1,1,POINT (-56.1547945555556 -34.8910461111111)
172,1,0,2018-10-11 15:40:00,-56.134395000000005,-34.867387666666666,8,5,2018-10-11 14:04:00,3,3,POINT (-56.134395 -34.86738766666667)
173,0,0,2018-10-11 16:15:00,-56.162462000000005,-34.9026485,6,5,2018-10-11 15:49:00,1,2,POINT (-56.162462 -34.9026485)
174,1,0,2018-10-11 17:07:00,-56.204928,-34.873314,7,5,2018-10-11 16:53:00,2,1,POINT (-56.204928 -34.873314)
175,0,0,2018-10-11 18:36:00,-56.149562,-34.839444,5,5,2018-10-11 18:29:00,0,1,POINT (-56.149562 -34.839444)
176,1,0,2018-10-11 18:54:00,-56.173908,-34.87019,7,5,2018-10-11 18:36:00,2,1,POINT (-56.173908 -34.87019)
177,1,0,2018-10-11 21:17:00,-56.1063385,-34.890966000000006,8,5,2018-10-11 19:58:00,4,2,POINT (-56.1063385 -34.89096600000001)
178,0,0,2018-10-11 20:34:00,-56.15518,-34.838121,5,5,2018-10-11 20:24:00,0,1,POINT (-56.15518 -34.838121)
179,0,0,2018-10-12 08:28:00,-56.133816,-34.861844,6,5,2018-10-12 08:17:00,1,1,POINT (-56.133816 -34.861844)
180,3,0,2018-10-12 09:00:00,-56.117961,-34.89727966666666,10,5,2018-10-12 08:32:00,12,3,POINT (-56.117961 -34.89727966666666)
181,0,0,2018-10-12 08:57:00,-56.219429,-34.771695,5,5,2018-10-12 08:47:00,0,1,POINT (-56.219429 -34.771695)
182,1,0,2018-10-12 09:31:00,-56.108180000000004,-34.893346666666666,7,5,2018-10-12 08:42:00,4,3,POINT (-56.10818 -34.89334666666667)
183,0,0,2018-10-12 11:09:00,-56.174743,-34.870349,5,5,2018-10-12 10:43:00,0,1,POINT (-56.174743 -34.870349)
184,0,0,2018-10-12 11:44:00,-56.184703,-34.913005,5,5,2018-10-12 11:24:00,0,1,POINT (-56.184703 -34.913005)
185,0,-2,2018-10-12 12:01:00,-56.198852,-34.840132,10,8,2018-10-12 11:32:00,0,1,POINT (-56.198852 -34.840132)
186,1,0,2018-10-12 13:21:00,-56.1950750512821,-34.8943635128205,7,5,2018-10-12 12:43:00,0,1,POINT (-56.1950750512821 -34.8943635128205)
187,0,0,2018-10-12 13:20:00,-56.164524,-34.896749,5,5,2018-10-12 12:49:00,0,1,POINT (-56.164524 -34.896749)
188,1,0,2018-10-12 13:40:00,-56.083629,-34.882897,8,5,2018-10-12 13:13:00,3,1,POINT (-56.083629 -34.882897)
189,0,0,2018-10-12 14:47:00,-56.184676499999995,-34.9132795,5,5,2018-10-12 13:48:00,0,2,POINT (-56.18467649999999 -34.9132795)
190,2,0,2018-10-12 14:57:00,-56.154289000000006,-34.8804415,10,5,2018-10-12 14:25:00,5,2,POINT (-56.15428900000001 -34.8804415)
191,1,0,2018-10-12 14:49:00,-56.104704,-34.891007,7,5,2018-10-12 14:26:00,3,2,POINT (-56.104704 -34.891007)
192,1,0,2018-10-12 14:47:00,-56.144772,-34.887757,7,5,2018-10-12 14:26:00,2,1,POINT (-56.144772 -34.887757)
193,0,0,2018-10-12 15:17:00,-56.161821,-34.888019,5,5,2018-10-12 14:57:00,0,1,POINT (-56.161821 -34.888019)
