"uuid","start_time","end_time","location_x","location_y","reliability_min","reliability_max","confidence_min","confidence_max","thumbs_up"
"1502b430-6a10-30a5-838f-8e2558f1278d","2019-02-04 04:32:00.000 America/Sao_Paulo","2019-02-04 05:32:00.000 America/Sao_Paulo","-46.59784599999999","-23.589048999999996","5","5","0","0","0"
"c0d05331-f674-38e1-be03-e3e381cc56f6","2019-02-04 06:14:00.000 America/Sao_Paulo","2019-02-04 07:23:00.000 America/Sao_Paulo","-46.627209000000086","-23.54251900000002","5","6","0","0","1"
"12f179a6-2785-3464-b7ba-e3bdc97f011c","2019-02-04 05:14:00.000 America/Sao_Paulo","2019-02-04 07:38:00.000 America/Sao_Paulo","-46.600856000000014","-23.620926000000043","5","10","0","5","10"
"aca8e63c-0571-3ad1-a49f-67b3a96bf1ec","2019-02-04 06:14:00.000 America/Sao_Paulo","2019-02-04 07:36:00.000 America/Sao_Paulo","-46.49654899999997","-23.58274899999997","5","6","0","0","0"
"18881355-0b03-3f59-8471-d10f20a2a767","2019-02-04 02:56:00.000 America/Sao_Paulo","2019-02-04 03:56:00.000 America/Sao_Paulo","-46.620492000000006","-23.55241299999997","5","5","0","0","0"
"f45c7687-deff-3117-86b8-106e1848a5ba","2019-02-04 02:23:00.000 America/Sao_Paulo","2019-02-04 03:23:00.000 America/Sao_Paulo","-46.60114100000006","-23.622144","5","9","0","2","4"
"21368a92-6ade-34c0-9e83-917072466a15","2019-02-04 03:12:00.000 America/Sao_Paulo","2019-02-04 05:26:00.000 America/Sao_Paulo","-46.60839200000007","-23.522312000000046","5","10","0","3","6"
"c6624d88-85f2-3c21-9553-31535a5cf0c8","2019-02-04 12:53:00.000 America/Sao_Paulo","2019-02-04 14:20:00.000 America/Sao_Paulo","-46.55931300000009","-23.509964000000036","5","6","0","0","0"
"2e6e8dc5-a019-3010-a992-dd7688ab2a94","2019-02-04 08:02:00.000 America/Sao_Paulo","2019-02-04 09:02:00.000 America/Sao_Paulo","-46.478634999999954","-23.515384999999988","5","5","0","0","0"
"6eb268c0-38d0-3aaa-8c5a-c4de747bde23","2019-02-04 08:02:00.000 America/Sao_Paulo","2019-02-04 09:23:00.000 America/Sao_Paulo","-46.581580000000024","-23.456533999999973","5","6","0","0","1"
"50e74d2f-f0d4-3cfd-b4c2-4fddc09c9a6b","2019-02-04 08:08:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.56251400000003","-23.523803000000026","5","7","0","1","2"
"bdd2326c-f74e-3fa2-ad74-26af2e092405","2019-02-04 02:25:00.000 America/Sao_Paulo","2019-02-04 02:46:00.000 America/Sao_Paulo","-46.722115000000024","-23.512393999999986","5","6","0","0","0"
"1c6cd773-be40-3cef-8228-b2cb8c530ef1","2019-02-04 08:23:00.000 America/Sao_Paulo","2019-02-04 09:03:00.000 America/Sao_Paulo","-46.62541200000004","-23.52876100000001","5","5","0","0","0"
"b32ac686-73ba-3224-b259-a52695cc281a","2019-02-04 04:47:00.000 America/Sao_Paulo","2019-02-04 04:51:00.000 America/Sao_Paulo","-46.539212","-23.501513","5","6","0","0","0"
"7b5ec057-d6e2-3df0-af1b-f386539bca58","2019-02-04 09:35:00.000 America/Sao_Paulo","2019-02-04 10:35:00.000 America/Sao_Paulo","-46.55883899999997","-23.510678000000016","5","5","0","0","0"
"464a8a4e-5805-3be1-89a1-5ebbf039fba0","2019-02-04 09:51:00.000 America/Sao_Paulo","2019-02-04 10:32:00.000 America/Sao_Paulo","-46.54424300000004","-23.607470000000013","5","5","0","0","0"
"ecc97de0-ae65-32a7-92d1-c186c0857f14","2019-02-04 03:15:00.000 America/Sao_Paulo","2019-02-04 04:14:00.000 America/Sao_Paulo","-46.680122000000054","-23.598334000000015","5","5","0","0","0"
"fd32ddb6-576c-3b2b-9f55-7ac7e423e7d2","2019-02-04 06:22:00.000 America/Sao_Paulo","2019-02-04 07:39:00.000 America/Sao_Paulo","-46.65343100000007","-23.516161000000007","5","6","0","0","1"
"0b6b8578-9289-3c71-94cf-8d6c5ddbf1f5","2019-02-04 04:22:00.000 America/Sao_Paulo","2019-02-04 05:28:00.000 America/Sao_Paulo","-46.75028400000005","-23.531541000000004","5","10","0","5","11"
"3b6858da-b835-3fd1-bff9-3c011e4d912a","2019-02-04 06:24:00.000 America/Sao_Paulo","2019-02-04 08:22:00.000 America/Sao_Paulo","-46.59351199999995","-23.590063000000043","5","9","0","1","3"
"58d86cac-7c7d-33ee-95a8-df169cc4f4b1","2019-02-04 05:22:00.000 America/Sao_Paulo","2019-02-04 07:26:00.000 America/Sao_Paulo","-46.54345000000006","-23.60595800000006","5","10","0","2","6"
"33fedb14-c038-3a64-90c4-88a82004c5c6","2019-02-04 10:14:00.000 America/Sao_Paulo","2019-02-04 11:13:00.000 America/Sao_Paulo","-46.705915","-23.663608000000004","5","7","0","0","1"
"57768946-d9bd-3d19-a147-682b3ae8ded2","2019-02-04 07:47:00.000 America/Sao_Paulo","2019-02-04 09:14:00.000 America/Sao_Paulo","-46.62952700000004","-23.518687","5","10","0","5","7"
"1323932b-df42-3d4f-8688-9e1973ff9edd","2019-02-04 07:58:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.5913220000001","-23.53030399999995","5","6","0","0","1"
"cf6100e6-f654-354d-85fd-3d7631b0180c","2019-02-04 09:47:00.000 America/Sao_Paulo","2019-02-04 10:46:00.000 America/Sao_Paulo","-46.72937199999994","-23.776315000000004","5","5","0","0","0"
"743ffbf1-85c8-3615-867c-4fdba2b727ac","2019-02-04 09:45:00.000 America/Sao_Paulo","2019-02-04 10:44:00.000 America/Sao_Paulo","-46.60533799999998","-23.65491399999998","5","6","0","0","1"
"2ce20339-17bd-3b9e-9913-05d397999b45","2019-02-04 07:47:00.000 America/Sao_Paulo","2019-02-04 07:55:00.000 America/Sao_Paulo","-46.750308000000004","-23.531379","5","8","0","1","2"
"839d8665-3623-32ac-a25c-43f13b8cfc43","2019-02-04 09:50:00.000 America/Sao_Paulo","2019-02-04 11:22:00.000 America/Sao_Paulo","-46.61214299999995","-23.49992199999998","5","6","0","0","1"
"ccf44a28-f15a-381a-8e5b-a4de33ee9387","2019-02-04 07:54:00.000 America/Sao_Paulo","2019-02-04 07:54:00.000 America/Sao_Paulo","-46.605405","-23.654927","5","5","0","0","0"
"6ecc3831-3a1b-3a0a-be6b-1fe50fdc4331","2019-02-04 08:18:00.000 America/Sao_Paulo","2019-02-04 08:27:00.000 America/Sao_Paulo","-46.58408200000001","-23.631841000000005","6","8","0","0","1"
"7dd58ce5-163c-38e3-8ad0-21c10efc5d9e","2019-02-04 04:55:00.000 America/Sao_Paulo","2019-02-04 06:24:00.000 America/Sao_Paulo","-46.653948000000035","-23.516388999999947","5","6","0","0","0"
"a01dc580-3678-39ee-9d64-67f77bbbefd4","2019-02-04 05:57:00.000 America/Sao_Paulo","2019-02-04 06:20:00.000 America/Sao_Paulo","-46.61808599999998","-23.519363","5","10","0","4","10"
"7808e2b7-4557-3739-bc98-625bffaebadb","2019-02-04 08:29:00.000 America/Sao_Paulo","2019-02-04 09:12:00.000 America/Sao_Paulo","-46.69673000000004","-23.605934000000016","5","5","0","0","0"
"d2eda3a8-9c3b-3635-bf0d-d98d108fd445","2019-02-04 07:55:00.000 America/Sao_Paulo","2019-02-04 07:55:00.000 America/Sao_Paulo","-46.599074","-23.530303","5","5","0","0","0"
"512e8e69-9e45-360a-9d71-50a864de746a","2019-02-04 10:12:00.000 America/Sao_Paulo","2019-02-04 11:11:00.000 America/Sao_Paulo","-46.63609099999998","-23.563799000000014","5","5","0","0","0"
"2c7312c4-34fa-3326-9ec5-496c28bd0cda","2019-02-04 05:57:00.000 America/Sao_Paulo","2019-02-04 07:21:00.000 America/Sao_Paulo","-46.615490000000044","-23.53545600000002","5","7","0","1","2"
"f9f8937e-bce2-3cde-a611-175e286f03cc","2019-02-04 06:37:00.000 America/Sao_Paulo","2019-02-04 07:36:00.000 America/Sao_Paulo","-46.65573499999997","-23.519679","5","5","0","0","0"
"8458a0cf-729f-3d28-9434-7744e43aaf30","2019-02-04 04:48:00.000 America/Sao_Paulo","2019-02-04 05:47:00.000 America/Sao_Paulo","-46.62710378333327","-23.554870483333367","5","6","0","0","0"
"d8a4e489-d8fb-3bc1-919a-d720105d2bfa","2019-02-04 06:35:00.000 America/Sao_Paulo","2019-02-04 07:34:00.000 America/Sao_Paulo","-46.594185999999965","-23.59038400000001","5","5","0","0","0"
"1be700a3-15a1-3dab-8bb0-79959b096e3e","2019-02-04 06:24:00.000 America/Sao_Paulo","2019-02-04 07:31:00.000 America/Sao_Paulo","-46.527778000000005","-23.600286000000022","5","7","0","1","2"
"1dfca633-71aa-3029-a366-3807b2dc1ca1","2019-02-04 11:50:00.000 America/Sao_Paulo","2019-02-04 12:50:00.000 America/Sao_Paulo","-46.55920091803275","-23.509573245901656","5","9","0","2","2"
"97addae3-3c6e-36ef-8ae4-878f2b20493b","2019-02-04 07:23:00.000 America/Sao_Paulo","2019-02-04 07:49:00.000 America/Sao_Paulo","-46.75035300000001","-23.530976000000006","5","9","0","1","3"
"b0aaf450-9861-38c2-94fc-127aba109bd2","2019-02-04 08:19:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.55586399999996","-23.526168999999985","6","9","0","2","4"
"7e19ad72-6995-3a3d-8226-5f5b078e014e","2019-02-04 08:18:00.000 America/Sao_Paulo","2019-02-04 09:15:00.000 America/Sao_Paulo","-46.615349000000016","-23.519587","5","5","0","0","0"
"733dfed5-e6d0-3fc7-98de-1471b4386f07","2019-02-04 09:47:00.000 America/Sao_Paulo","2019-02-04 10:46:00.000 America/Sao_Paulo","-46.66923499999998","-23.566383000000013","5","5","0","0","0"
"fe505272-e220-316b-8826-6b75a416906f","2019-02-04 06:12:00.000 America/Sao_Paulo","2019-02-04 07:32:00.000 America/Sao_Paulo","-46.64278699999991","-23.53622300000001","5","6","0","0","1"
"14a5eeac-110d-3992-bd91-0a27f84f7653","2019-02-04 02:57:00.000 America/Sao_Paulo","2019-02-04 03:57:00.000 America/Sao_Paulo","-46.694378000000015","-23.681671000000033","5","6","0","0","1"
"afd9de1c-6083-3517-8aba-10bb39c8cd5a","2019-02-04 05:44:00.000 America/Sao_Paulo","2019-02-04 07:24:00.000 America/Sao_Paulo","-46.70032799999993","-23.572286999999974","5","5","0","0","0"
"ef56a1a9-d5de-3017-b751-fc100c2af01b","2019-02-04 06:13:00.000 America/Sao_Paulo","2019-02-04 07:31:00.000 America/Sao_Paulo","-46.58725800000001","-23.584861999999987","5","5","0","0","0"
"5d873feb-5dac-3785-8e12-3bc2b5c79af8","2019-02-04 11:31:00.000 America/Sao_Paulo","2019-02-04 13:10:00.000 America/Sao_Paulo","-46.625734000000094","-23.531066999999943","5","9","0","1","3"
"adb8457c-1f3b-3d98-a6de-d5544c86c9d9","2019-02-04 10:41:00.000 America/Sao_Paulo","2019-02-04 11:34:00.000 America/Sao_Paulo","-46.628824999999956","-23.519829999999978","5","10","0","2","5"
"81e4880d-bca2-31aa-8b26-9b762d5edada","2019-02-04 09:18:00.000 America/Sao_Paulo","2019-02-04 10:16:00.000 America/Sao_Paulo","-46.63142000000002","-23.519565000000032","5","8","0","0","2"
"a7d62bbc-1e6e-32bf-9d22-4e9815490583","2019-02-04 09:08:00.000 America/Sao_Paulo","2019-02-04 10:26:00.000 America/Sao_Paulo","-46.60080699999995","-23.62097300000003","5","7","0","0","1"
"e2b1d506-4c01-3362-9abb-c8010f7a0a37","2019-02-04 09:15:00.000 America/Sao_Paulo","2019-02-04 10:32:00.000 America/Sao_Paulo","-46.630591999999986","-23.524565","5","10","0","2","5"
"b80d28b8-5bf2-3349-aa79-4267fbf86442","2019-02-04 09:28:00.000 America/Sao_Paulo","2019-02-04 10:09:00.000 America/Sao_Paulo","-46.62426200000003","-23.513691999999995","5","5","0","0","0"
"3fa18131-2dc0-37bb-a68d-75af1d5484f2","2019-02-04 04:15:00.000 America/Sao_Paulo","2019-02-04 06:47:00.000 America/Sao_Paulo","-46.625256000000064","-23.52349199999993","5","10","0","5","12"
"d884b21e-4767-3907-bf5d-57e104632bef","2019-02-04 03:41:00.000 America/Sao_Paulo","2019-02-04 04:40:00.000 America/Sao_Paulo","-46.543340000000015","-23.605747999999966","5","5","0","0","0"
